word,phonetic,pos,meaning,example,example_zh
flush,,v.,冲洗；(脸)发红,,
flute,,n.,"长笛 v. 吹长笛,刻槽",,
flutter,,v.,振翼；飘动,,
flux,,n.,变迁， 不断的变动,,
fly,,v.,"乘,飞(行) n. 苍蝇",,
flyspeck,,n.,"污点,小斑 v. 弄脏",,
flyway,,n.,候鸟迁徙所经的路径,,
focal,,adj.,焦点的； 很重要的,,
focalize,,v.,调节焦距； 使聚焦； 使集中,,
focus,,v.,"集中,聚集 n. 焦点,中心",,
fodder,,n.,"饲料, 草料",,
foe,,n.,"敌人,危害物",,
fog,,n.,"雾, 烟雾",,
foghorn,,n.,"[航海]雾角,尖而响的声音",,
foil,,n.,"箔, 金属薄片",,
fold,,n.,/v折叠,,
foliage,,n.,"树叶,植物",,
folk,,n.,人们,,
folklore,,n.,"民间传说, 民俗学",,
folkloric,,adj.,"民间传说的, 民俗的",,
folkway,,n.,社会风俗,,
follower,,n.,"追随者, 信徒",,
folly,,n.,"愚蠢, 荒唐事",,
foment,,v.,[医]热敷,,
fond,,adj.,"喜欢的,温柔的",,
foodstuff,,n.,"食品, 粮食",,
foolish,,adj.,愚蠢的，荒谬的,,
foot,,n.,"足,脚",,
foothill,,n.,"山麓小丘, 丘陵地带",,
footprint,,n.,足迹,,
forage,,n.,草料,,
forager,,n.,强征(粮食)者,,
foraminifera,,n.,有孔虫类,,
foray,,,v&n. 突袭，偷袭,,
forbearance,,n.,自制，忍耐,,
forbes,,n.,福布斯（美国著名财经杂志）,,
forbid,,v.,"禁止, 不许",,
forceful,,adj.,"有力的, 强烈的",,
ford,,n.,浅滩 v徒涉,,
fore,,adj.,"在前的 n. 前头,船头",,
forebear,,n.,"祖先, 祖宗",,
forecast,,v.,"预见,预测",,
forecaster,,n.,预报员,,
forefather,,n.,"祖先, 祖宗",,
forefront,,n.,"最前部, 最前线",,
foreign,,adj.,外国的,,
foreleg,,n.,前肢(指四肢或多肢动物的)前脚,,
forelimb,,n.,前肢,,
foremost,,adj.,"最重要的,最初的",,
forerunner,,n.,先驱(者),,
foresee,,v.,"预见, 预知",,
foreshadow,,v.,预示,,
foreshorten,,vt.,用透视法缩小； 缩短， 节略,,
foresight,,n.,"远见, 深谋远虑",,
foresightedness,,n.,先见之明,,
forest,,n.,森林 v. 种植于,,
forestall,,v.,"之前, 先(用先发制人的方法)预防, 阻止",,
forester,,n.,"林务官, 森林人",,
forever,,adv.,"永远, 永恒",,
forfeit,,vt.,被没收，丧失 n. 罚款； 没收物,,
forge,,v.,"铸造, 伪造",,
forget,,v.,"忘记, 忽略",,
forgiveness,,n.,"宽恕, 宽仁之心",,
fork,,n.,"叉, 叉状物 vi分叉",,
formal,,adj.,"正式的,正规的",,
formalize,,v.,"使正式, 形式化",,
formally,,adv.,"正式地, 形式上",,
format,,n.,"设计,格式",,
formation,,n.,"形成,构成,编队",,
former,,adj.,"从前的,以前的",,
formerly,,adv.,"从前, 以前",,
formidable,,adj.,可怕的；难以克服的,,
formula,,n.,"公式, 规则",,
formulate,,v.,构想出，规划,,
forsake,,vt.,遗弃， 放弃， 抛弃,,
fort,,n.,"堡垒,要塞",,
forte,,n.,长处,,
forth,,adv.,"往前,向外",,
fortification,,n.,防御工事,,
fortify,,v.,"增强(体力,结构等) v. 筑防御工事",,
fortuitous,,adj.,"偶然的, 幸运的",,
fortuitously,,adv.,"偶然地,意外地",,
fortunate,,adj.,"幸运的, 侥幸的",,
fortunately,,adv.,幸运地，幸亏,,
fortune,,n.,"财富, 运气",,
forty,,num.,四十,,
forum,,n.,"讨论会, 论坛",,
forward,,adv.,"向前,从今往后 adj. 前部的",,
fossil,,adj.,化石的；陈腐的 n. 化石； 老顽固,,
fossilization,,n.,化石作用,,
fossilize,,v.,"成化石,陈腐",,
foster,,v.,收养；培养，促进,,
foul,,adj.,"邪恶的,下流的 n犯规 v弄脏",,
found,,v.,"建立, 创办",,
foundation,,n.,"基础, 根本",,
founding,,adj.,创办的 n. 资金,,
foundry,,n.,"铸造, 铸造场",,
fountain,,n.,喷泉,,
fourth,,num.,第四个,,
fox,,n.,狐狸 v奸狡地行动,,
fraction,,n.,"小部分, 片断",,
fracture,,v.,"(使)破碎,(使)破裂",,
fragile,,adj.,"易碎的,脆的",,
fragility,,n.,"脆弱, 虚弱",,
fragment,,n.,碎片 v. (使)成碎片,,
fragmentary,,adj.,由碎片组成的,,
fragrance,,n.,"芬芳, 香气",,
fragrant,,adj.,芬芳的， 香的,,
frail,,adj.,体弱的， 虚弱的； 易碎的,,
frame,,n.,"镜框,构架 v. 镶框,制定",,
framework,,n.,"框架, 体系, 结构",,
france,,n.,"法国,法兰西",,
franchise,,n.,特权，特许；特许经销权；选举权 vt. 赋予特权； 赋予选举权,,
frank,,adj.,坦白的， 直率的,,
franklin,,n.,"小地主, 乡绅",,
fraud,,n.,骗子， 冒名顶替者； 冒牌货； 欺骗,,
fraudulent,,adj.,欺诈的， 欺骗性的,,
fray,,n.,吵架 v. 磨破，恼火,,
free,,,"a&ad. 自由的(地),免费的(地) v. 解放",,
freedom,,n.,自由,,
freely,,adv.,自由地；慷慨地,,
freeze,,v.,"(使)结冰,(使)冷冻",,
freezing,,adj.,"冰冻的,严寒的",,
freight,,n.,货物 v. 运送,,
freighter,,n.,"货船,承运人",,
french,,,n&a. 法国(人)(的),,
frenetic,,adj.,"发狂的, 狂热的",,
frenzy,,n.,"狂暴, 狂怒 vt使发狂",,
frequency,,n.,"频率,发生次数",,
frequent,,adj.,"频繁的,经常的",,
fresco,,n.,壁画 vt作壁画于,,
fresh,,adj.,"新鲜的,无经验的",,
fresher,,n.,"大学一年级新生, 新鲜人",,
freshly,,adv.,新近，刚才,,
freshness,,n.,"新鲜, 精神饱满",,
freshwater,,n.,淡水,,
freudian,,n.,"n&a,佛洛伊德学说(的)",,
friction,,n.,"摩擦,摩擦力",,
friend,,n.,"朋友, 赞助者, 助手",,
friendliness,,n.,"友谊,友善",,
friendly,,adj.,"友好的, 友谊的",,
friendship,,n.,"友谊, 友好",,
fright,,n.,"惊骇, 吃惊",,
frighten,,v.,"使惊吓 ,惊恐",,
frigid,,adj.,寒冷的,,
frill,,n.,皱边,,
fringe,,n.,"边缘, 须边 adj. 边缘的",,
frisky,,adj.,"活泼的, 欢闹的",,
frivolity,,n.,"轻薄,轻浮",,
frivolous,,adj.,琐碎的， 无关紧要的； 愚蠢的， 可笑的； 无聊的， 不严肃的， 轻佻的,,
frog,,n.,青蛙,,
front,,,n&a. 前面(的) v. 面向,,
frontal,,n.,前沿,,
frontality,,n.,正面描绘,,
frontier,,n.,"国境,边疆",,
frost,,n.,霜 v. 结霜,,
frown,,v.,／ n皱眉，蹙额,,
frugal,,adj.,节约的， 节俭的； 少量的,,
fruit,,n.,"水果,果实",,
fruitful,,adj.,"果实结得多的, 多产的",,
fruitfulness,,n.,"多产, 肥沃",,
fruitless,,adj.,不结果实的,,
frustrate,,v.,"挫败, 阻挠 n. 挫败的",,
frustration,,n.,"挫败, 挫折",,
fuel,,n.,燃料 v. 加燃料,,
fulfill,,v.,"履行,实现",,
full,,n.,"全部 adj. 充满的,完全的",,
fuller,,n.,漂洗工,,
fullness,,n.,"满, 丰富, 成熟",,
fully,,adv.,"充分地,完全地",,
fume,,vi.,冒烟； 大为恼火,,
fumigate,,v.,"熏制, 以烟熏消毒",,
fun,,n.,"娱乐, 玩笑",,
function,,n.,"功能,职务 v. 运行,起作用",,
functional,,adj.,功能的,,
functionalism,,n.,"功能主义, 机能心理学",,
fund,,n.,"资金 v. 支助,投资",,
fundamental,,adj.,"基础的,基本的",,
fundamentally,,adv.,"从根本上, 基本地",,
funding,,n.,基金， 资金； 提供资金,,
fungal,,adj.,真菌的,,
fungi,,n.,[fungus的复数]真菌,,
fungicide,,n.,杀真菌剂,,
fungus,,n.,"真菌,真菌类植物",,
funnel,,n.,"漏斗,烟囱",,
fur,,n.,毛皮,,
furious,,adj.,狂怒的， 狂暴的； 强烈的， 猛烈的,,
furnace,,n.,"炉子,熔炉",,
furnish,,v.,"布置, 装备, 提供",,
furnishing,,n.,供给(装备),,
furniture,,n.,"家具,设备",,
furry,,adj.,毛皮似的； 盖着毛皮的； 生苔的,,
further,,,"a&ad. 更远的,更进一步地",,
furthermore,,adv.,"而且,此外",,
fuse,,n.,保险丝 v熔合,,
fusion,,n.,"熔化,融合",,
futile,,adj.,无效的， 无用的， 无意义的； 琐细的； 没出息的,,
future,,n.,"未来,将来",,
gain,,,"n&v. 获得,增益",,
gait,,n.,步法， 步态,,
galaxy,,n.,"银河,星系",,
galilean,,adj.,"伽利略的, 加利利的（位于巴基斯坦北部）",,
gallery,,n.,"走廊,画廊",,
gallium,,n.,镓,,
gallon,,n.,加仑,,
gallop,,n.,"/v疾驰, 飞奔",,
galvanize,,v.,"通电流于, 电镀",,
gamble,,,v& n. (打)赌；投机，冒险,,
game,,n.,比赛,,
gamma,,n.,"100万分之1克, 微克",,
gang,,n.,"(一)伙, (一)群",,
gannet,,n.,塘鹅,,
gap,,n.,"缺口裂缝,差距",,
gar,,n.,"雀鳝属鱼, 雀鳝",,
garb,,n.,服装 v. 装扮,,
garbage,,n.,"垃圾, 废物",,
garden,,n.,(菜、花)园,,
gardening,,n.,园艺,,
garland,,n.,花环 vt戴花环,,
garrison,,n.,"守备队, 驻地",,
gaseous,,adj.,"气体的,气态的",,
gaslit,,adj.,以煤气灯照明的,,
gasoline,,n.,汽油,,
gate,,n.,大门,,
gateway,,n.,入口；通道,,
gather,,v.,"聚集,集合,收集",,
gatherer,,n.,"收集者, 收集器",,
gauge,,n.,标准，规格；测量仪表，计量器 vt. 测量， 度量,,
gaze,,v.,"盯, 凝视",,
gazelle,,n.,"瞪羚,小羚羊",,
gazette,,n.,"报纸, 政府的公报",,
gear,,n.,齿轮 v. 使适应,,
gel,,n.,凝胶体 v成冻胶,,
gem,,n.,"宝石, 珍宝",,
gemstone,,n.,经雕琢的宝石,,
gender,,n.,"性别,(语法中的)性",,
gene,,n.,"[遗传]因子,[遗传]基因",,
general,,adj.,"普遍的,概括的",,
generalist,,n.,"多面手,通才",,
generalization,,n.,"一般化, 归纳, 概括",,
generalize,,v.,"归纳, 概括",,
generally,,adv.,"通常,普遍地",,
generate,,v.,"产生,发生",,
generation,,n.,"一代人(或产品),产生,发生",,
generator,,n.,"发电机, 发生器",,
generic,,adj.,种类的，类属的,,
generically,,adv.,"属类地, 属类上",,
generous,,adj.,"慷慨的,丰富的",,
genesis,,n.,起源,,
genetic,,adj.,"遗传的, 起源的",,
genetically,,adv.,遗传(基因)方面,,
genetics,,n.,遗传学,,
genial,,adj.,亲切的,,
genius,,n.,"天才, 天赋",,
genotype,,n.,基因型,,
genre,,n.,"类型, 流派",,
gentility,,n.,"文雅, 出身高贵, 有教养",,
gentle,,adj.,"温和的, 文雅的",,
gentleman,,n.,"阁下, 先生",,
gentlemanly,,adj.,绅士派头的,,
gently,,adv.,"轻轻地, 温柔地",,
genu,,n.,膝,,
genuine,,adj.,"真实的, 真正的, 诚恳的",,
genuinely,,adv.,"真正地, 由衷地",,
geochemical,,adj.,地球化学的,,
geographer,,n.,地理学者,,
geographic,,adj.,地理(学)的,,
geographical,,adj.,地理(学)的,,
geography,,n.,地理(学),,
geologic,,adj.,地质的,,
geological,,adj.,地质学的,,
geologically,,adv.,地质学上,,
geologist,,n.,地质学者,,
geology,,n.,"地质学,地质概况",,
geomagnetic,,adj.,"地磁的,地磁气的",,
geometric,,adj.,几何(学)的,,
geometrical,,adj.,"几何学的, 几何的",,
geometrically,,adv.,成几何级数(图形)地,,
geometry,,n.,几何， 几何学,,
geophysical,,adj.,地球物理学的,,
georgia,,n.,(美)乔治亚州,,
geothermal,,adj.,地热的,,
geothermally,,adj.,地热的,,
germ,,n.,"微生物, 细菌",,
german,,n.,德国人 adj. 德国的,,
germanium,,n.,锗,,
germany,,n.,德国,,
germinate,,v.,"发芽,使生长",,
germination,,n.,"萌芽, 发生",,
gesso,,n.,"(雕刻、绘画用的)石膏, 石膏粉",,
gesture,,n.,"姿态, 手势",,
get,,v.,"获得,得到",,
geyser,,n.,天然热喷泉,,
ghost,,n.,"鬼, 幽灵",,
ghostly,,adj.,可怕的,,
giant,,n.,"巨人,天才",,
gibbon,,n.,长臂猿,,
gibe,,v.,"嘲笑,讥笑 n. 嘲笑",,
gibraltar,,n.,直布罗陀(海峡),,
gift,,n.,"赠品, 天赋",,
gigantic,,adj.,巨大的， 庞大的,,
gild,,v.,镀金,,
gilding,,n.,镀金； 贴金层， 镀金层； 金色涂层,,
gill,,n.,"鳃,及耳[液量单位]",,
gin,,n.,杜松烧酒 v开始,,
gingham,,n.,条纹棉布,,
giraffe,,n.,长颈鹿,,
girder,,n.,梁,,
girl,,n.,女孩,,
gist,,n.,"要点, 要旨",,
given,,adj.,规定的，特定的；假定的 prep. 考虑到， 鉴于,,
glacial,,adj.,"冰川(期)的,非常冷的",,
glaciate,,v.,"使结冰, 以冰(或冰河)覆盖",,
glaciation,,n.,"冻结成冰,冰河作用",,
glacier,,n.,冰川， 冰河,,
glamorous,,adj.,"富有魅力的, 迷人的",,
glance,,n.,"/v一瞥,匆匆一看",,
gland,,n.,腺,,
glandular,,adj.,"腺的,腺状的",,
glare,,n.,"闪耀光, 刺眼 v发眩光, 瞪视",,
glass,,n.,"玻璃,玻璃杯,[pl]眼镜",,
glasslike,,adj.,玻璃状的,,
glassmaker,,n.,玻璃工人,,
glassmaking,,n.,玻璃(或玻璃器皿等)制造(术),,
glassware,,n.,玻璃器具类,,
glasswork,,n.,玻璃制品 v. 制成玻璃状的,,
glassy,,adj.,象玻璃的,,
glaze,,v.,变呆滞 v. 上釉 n. 釉(料),,
gleam,,vi.,闪光， 闪烁； 流露出 n. 微光；一丝，一线；表露,,
glean,,v.,"拾落穗, 收集",,
glen,,n.,"峡谷, 溪谷",,
glial,,adj.,神经胶质的,,
glide,,,v&n. 滑行,,
glider,,n.,"滑行(或物), 滑翔机",,
glimmer,,vi.,发微光； 隐约出现 n. 闪烁的微光；隐约的迹象；一丝，一线,,
glimpse,,n.,一瞥v瞥见,,
glisten,,v.,闪光,,
glitter,,vi.,闪烁，闪耀 n. 灿烂的光辉； 诱惑力， 魅力,,
global,,adj.,"全球性的,总的",,
globally,,adv.,"世界上, 全世界",,
globe,,n.,"球体,地球仪",,
gloomy,,adj.,忧郁的， 令人沮丧的； 昏暗的， 阴暗的， 阴沉的,,
glorify,,vt.,吹捧， 美化； 赞美， 赞扬,,
glorious,,adj.,壮丽的， 辉煌的； 光荣的； 令人愉快的， 极好的,,
glory,,n.,"荣誉, 光荣",,
gloss,,n.,光泽，注解,,
glossy,,adj.,"平滑的, 有光泽的",,
glow,,v.,"发光, 发热",,
glue,,n.,胶(水) vt胶合,,
glycoprotein,,n.,"[化]糖蛋白类, 醣蛋白",,
glycoside,,n.,"[化]配醣, 配糖类",,
gnaw,,v.,啃，咬,,
go,,v.,"去,离开,进行",,
goal,,n.,"目的,目标",,
goat,,n.,山羊,,
gobi,,n.,戈壁,,
god,,n.,"神, 上帝",,
gold,,n.,"黄金,金币 adj. 金的",,
golden,,adj.,金(黄)色的；金的,,
goldfish,,n.,金鱼,,
goldsmith,,n.,金匠,,
golf,,n.,高尔夫球 vi打高尔夫球,,
gondwanaland,,n.,[地]冈瓦纳大陆,,
goods,,n.,"货物,商品",,
goose,,n.,鹅,,
gorge,,v.,狼吞虎咽 n. 山峡， 峡谷,,
gorgeous,,adj.,"华丽的, 灿烂的",,
gorilla,,n.,大猩猩,,
gosling,,n.,小鹅，年轻无知的人,,
gospel,,n.,〈圣经·新约〉福音书,,
gossamer,,n.,蛛丝，薄纱 a轻而薄的,,
gossip,,n.,"闲话, 闲谈",,
gothic,,n.,"哥特式 adj. 哥特式的,野蛮的",,
gouache,,n.,树胶水彩画,,
gouge,,vt.,挖出；敲竹杠 n. 凿子,,
gourd,,n.,葫芦,,
gourmet,,n.,美食家,,
govern,,v.,"统治,支配,管理",,
governance,,n.,"统治, 管理",,
governmental,,adj.,政府的,,
governor,,n.,"统治者, 管理者",,
grab,,v.,"抢夺, 攫取",,
grace,,n.,"优美, 雅致 v. 使优雅",,
graceful,,adj.,优美的,,
grade,,n.,"等级 v. 评分,分等级",,
gradient,,adj.,"倾斜的 n. 梯度,坡度",,
grading,,n.,评分； 等级,,
gradual,,adj.,"逐渐的,逐步的",,
graduate,,n.,毕业生,,
graduation,,n.,毕业典礼,,
graham,,adj.,全麦(面粉)的,,
grain,,n.,"谷物,颗粒 v. 形成(颗粒),(用谷物)喂养",,
grainy,,adj.,"粒状的, 木纹状的",,
gram,,n.,克,,
grama,,n.,美国西部产的一种牧草,,
grammar,,n.,文法,,
grammatical,,adj.,"语法的,合乎文法的",,
grand,,adj.,"盛大的,极重要的",,
grande,,adj.,重大的，显要的,,
grandeur,,n.,"庄严, 伟大",,
grandiose,,adj.,"宏伟的,堂皇的",,
grandma,,n.,奶奶,,
grandparent,,n.,"祖父或祖母, 祖父母",,
grandparents,,n.,"外祖父母, 祖父母",,
granite,,n.,花岗岩,,
grant,,v.,"授予,同意，准予",,
granular,,adj.,"由小粒而成的,粒状的",,
granule,,n.,小粒，微粒,,
grape,,n.,"葡萄, 葡萄树",,
graph,,n.,图表,,
graphic,,adj.,"绘画似的, 图解的",,
graphics,,n.,图形， 图像； 制图法， 制图学,,
graphite,,n.,石墨,,
grapple,,v.,"格斗,抓住 n. 格斗",,
grasp,,v.,"抓住,领会",,
grass,,n.,草,,
grasshopper,,n.,蚱蜢，蝗虫,,
grassland,,n.,"牧草地, 草原",,
grassy,,adj.,"绿色的, 象草的",,
grateful,,adj.,"感激的, 感谢的",,
gratify,,v.,使满足,,
gratuitous,,adj.,无缘无故的；免费的,,
gravel,,n.,砂砾(层),,
gravitas,,n.,庄严(举止),,
gravitation,,n.,"地心吸力, 引力作用",,
gravitational,,adj.,"重力的, 引力作用的",,
gravity,,n.,"地心引力,重力",,
gray,,adj.,"灰色的, 暗淡的",,
graze,,v.,"放牧,掠过",,
grazing,,n.,放牧； 牧场,,
grecian,,adj.,"希腊的, 希腊式的 n希腊学家",,
greece,,n.,希腊,,
greedy,,adj.,贪婪的,,
greek,,n.,希腊人 adj. 希腊的,,
green,,adj.,"绿色的,生的 v. 使…变绿",,
greener,,n.,生手,,
greenhouse,,n.,"温室, 花房",,
greenish,,adj.,呈绿色的,,
greet,,v.,"问候,向致意",,
gregarious,,adj.,"社交的,群居的",,
grid,,n.,"格子, 栅格",,
grievance,,n.,"委屈, 冤情, 不平",,
grievous,,adj.,令人忧伤的； 极严重的,,
grill,,vt.,烧烤；拷问，盘问 n. 烤架,,
grimly,,adv.,"严格地,冷酷地",,
grind,,v.,"磨(碎),折磨",,
grinder,,n.,"磨工, 研磨者",,
grip,,v.,握紧，抓牢,,
gripe,,n.,"紧握, 柄 v. 握紧",,
grit,,n.,粗砂 v研磨,,
grizzly,,adj.,灰(白)色的,,
groan,,,"n&v. 呻吟, 叹息",,
grocery,,n.,食品杂货店,,
groom,,v.,刷洗 n新郎；马夫,,
groove,,n.,沟，槽,,
grope,,v.,/ n摸索,,
gross,,adj.,总的，毛的；粗俗的，粗野的；令人不快的 vt. 总收入为 n. 一罗；,,
grotto,,n.,"洞穴,人工洞室",,
grounding,,n.,"基础训练, 染色的底色, [电]接地",,
groundwater,,n.,地下水,,
grouse,,v.,发牢骚，抱怨 n. 松鸡； 怨言,,
grovel,,vi.,摇尾乞怜， 奴颜婢膝,,
grower,,n.,种植者，栽培者,,
grudge,,v.,勉强做； 不情愿地给 n. 怨恨，积怨,,
grumble,,adj.,嘟囔地说 n. 怨言 v. 发牢骚,,
grump,,vi.,发脾气，发牢骚 n. 脾气不好的人,,
guarantee,,n.,"保证(书)vt保证, 担保",,
guarantor,,n.,[律]保证人,,
guard,,n.,警戒 v. 守卫,,
guess,,v.,"猜测, 推测",,
guest,,n.,"客人, 来宾",,
guidance,,n.,"指导, 领导",,
guide,,n.,"领路人,指南 vt指导, 支配",,
guideline,,n.,方针,,
guild,,n.,"行会,协会",,
guilde,,n.,"行会, 协会",,
guilty,,adj.,有罪的， 犯罪的； 内疚的,,
guinea,,n.,几内亚,,
gulf,,n.,"海湾,深渊",,
gull,,n.,海鸥 v. 欺骗,,
gully,,n.,"小峡谷, 排水沟",,
gun,,n.,"炮, 枪,",,
guncotton,,n.,[军]强棉药,,
gunfire,,n.,炮火,,
gunpowder,,n.,"黑色火药, 有烟火药",,
gush,,v.,"涌出,滔滔不绝 n. 迸发",,
gust,,n.,"一阵狂风,（感情的）迸发，汹涌",,
gut,,n.,内脏,,
gymnasium,,n.,体育馆； 健身房,,
gymnastic,,adj.,"体操的,体育的 n. 训练课程",,
gypsum,,n.,"石膏,",,
gypsy,,,"n&a. 吉普赛人(的),吉普赛语（的）",,
gyration,,n.,"旋回, 回转",,
habit,,n.,"习惯,习性",,
habitat,,n.,"栖息地,住处",,
habitual,,adj.,"习惯的, 惯常的",,
habituation,,n.,适应,,
hacienda,,n.,庄园,,
hail,,n.,"雹 v. 下雹,高呼",,
hair,,n.,"头发, 毛发",,
haircut,,n.,理发,,
hairdo,,n.,发型,,
hairlike,,adj.,"毛一般的, 细微的",,
hairy,,adj.,毛发的，多毛的,,
haiti,,n.,海地,,
hale,,adj.,强壮的 v. 硬拖,,
half,,,"n&a. 一半,半个的",,
halfway,,adj.,中途的ad半路地,,
halite,,n.,[化]岩盐,,
hall,,n.,"会堂, 大厅",,
hallmark,,n.,特点,,
halt,,n.,"停止,暂停 v. 停止,使立定",,
halve,,v.,"二等分, 分享",,
hamlin,,n.,哈姆林（姓氏）,,
hammer,,n.,"槌,锤子 v锤击",,
hammerhead,,n.,"锤头 a锤头状的, 鲁钝的",,
hamper,,v.,"妨碍, 牵制",,
hampshire,,n.,汉普郡(英国南部之一郡),,
handbook,,n.,"手册, 便览",,
handcraft,,n.,"手工, 手艺",,
handedness,,n.,用右手或左手的习惯,,
hander,,n.,"支持器,夹头",,
handful,,n.,"一把, 少数",,
handicap,,n.,障碍 v. 妨碍,,
handicraft,,n.,手工艺(品),,
handle,,v.,"处理,操作",,
handmade,,adj.,手工的,,
handsome,,adj.,"英俊的,大方的",,
handsomely,,adv.,"漂亮地,慷慨地",,
handy,,adj.,可用的； 易使用的， 便利的； 手巧的,,
hang,,v.,"悬挂,附着",,
hanker,,v.,"渴望, 追求",,
haphazard,,adj.,偶然的， 任意的； 无计划的， 无秩序的,,
haphazardly,,adv.,"不规则地, 随意地",,
happen,,v.,"发生,碰巧,出现",,
